,Mol_Title,ID,Smiles,Active_NotActive,Morgan
384,ZINC02122993,DUD_ace_D_339,Cc1c2cc(Cl)c(O)cc2oc(=O)c1CC(=O)NCC(=O)[O-],0,0.14634146341463414
385,ZINC02123097,DUD_ace_D_340,COc1cc2oc(=O)c(CC(=O)NCC(=O)[O-])c(C)c2cc1OC,0,0.13636363636363635
386,ZINC02123443,DUD_ace_D_341,CCCC(NC(=O)Cc1c(C)c2cc(Cl)c(OC)cc2oc1=O)C(=O)[O-],0,0.12903225806451613
387,ZINC02123445,DUD_ace_D_342,CCCC(NC(=O)Cc1c(C)c2cc(Cl)c(OC)cc2oc1=O)C(=O)[O-],0,0.12903225806451613
388,ZINC02123623,DUD_ace_D_343,Cc1c2cc(Cl)c(O)cc2oc(=O)c1CC(=O)NC(C(=O)[O-])C(C)C,0,0.12222222222222222
389,ZINC02123729,DUD_ace_D_344,CCCC(NC(=O)Cc1c(C)c2cc(Cl)c(O)cc2oc1=O)C(=O)[O-],0,0.13333333333333333
390,ZINC02123730,DUD_ace_D_345,CCCC(NC(=O)Cc1c(C)c2cc(Cl)c(O)cc2oc1=O)C(=O)[O-],0,0.13333333333333333
391,ZINC02123873,DUD_ace_D_346,CSCC(NC(=O)COc1ccc2c(c1)oc(=O)c1ccccc21)C(=O)[O-],0,0.12121212121212122
392,ZINC02124195,DUD_ace_D_347,CSCCC(NC(=O)COc1ccc2ccc(=O)oc2c1)C(=O)[O-],0,0.13333333333333333
393,ZINC02124477,DUD_ace_D_348,O=C([O-])CNC(=O)COc1ccc2c3c(c(=O)oc2c1)CCC3,0,0.16279069767441862
394,ZINC02125144,DUD_ace_D_349,CSCC(NC(=O)Cc1c(C)c2cc(Cl)c(O)cc2oc1=O)C(=O)[O-],0,0.13333333333333333
395,ZINC02125236,DUD_ace_D_350,CCC(NC(=O)COc1ccc2c3ccccc3c(=O)oc2c1C)C(=O)[O-],0,0.12244897959183673
396,ZINC02125237,DUD_ace_D_351,CCC(NC(=O)COc1ccc2c3ccccc3c(=O)oc2c1C)C(=O)[O-],0,0.12244897959183673
397,ZINC02125338,DUD_ace_D_352,CCc1cc(=O)oc2cc(OCC(=O)NC(CSC)C(=O)[O-])ccc12,0,0.13043478260869565
398,ZINC02125812,DUD_ace_D_353,COc1ccc2c(C)c(CCC(=O)NC(CSC)C(=O)[O-])c(=O)oc2c1,0,0.13978494623655913
399,ZINC02125904,DUD_ace_D_354,Cc1c2cc(Cl)c(O)cc2oc(=O)c1CCC(=O)NCC(=O)[O-],0,0.15476190476190477
400,ZINC02126076,DUD_ace_D_355,CSCC(NC(=O)COc1cc(C)cc2oc(=O)cc(C)c12)C(=O)[O-],0,0.13186813186813187
401,ZINC02126668,DUD_ace_D_356,C=CCC1N(Cc2ccccc2)C(=O)C2C(C(=O)[O-])C3C=CC12O3,0,0.11956521739130435
402,ZINC02126784,DUD_ace_D_357,CC(C)C(NC(=O)C(C)n1c(=O)[nH]c2ccccc2c1=O)C(=O)[O-],0,0.125
403,ZINC02126807,DUD_ace_D_358,CSCCC(C(=O)N1CCCC1C(=O)[O-])n1c(=O)[nH]c2ccccc2c1=O,0,0.1702127659574468
404,ZINC02126838,DUD_ace_D_359,CC(C)CC(NC(=O)C(C(C)C)n1cnc2ccccc2c1=O)C(=O)[O-],0,0.12903225806451613
405,ZINC02127112,DUD_ace_D_360,CC(C)CC(C(=O)NCCCC(=O)[O-])n1cnc2ccccc2c1=O,0,0.15555555555555556
406,ZINC02127171,DUD_ace_D_361,CCCCC(C(=O)N1CCCC1C(=O)[O-])n1cnc2ccccc2c1=O,0,0.17391304347826086
407,ZINC02127173,DUD_ace_D_362,CCCCC(C(=O)N1CCCC1C(=O)[O-])n1cnc2ccccc2c1=O,0,0.17391304347826086
408,ZINC02127183,DUD_ace_D_363,CSCCC(NC(=O)Cn1c(=O)[nH]c2ccccc2c1=O)C(=O)[O-],0,0.14772727272727273
409,ZINC02127205,DUD_ace_D_364,CC(NC(=O)CCCn1c(=O)[nH]c2ccccc2c1=O)C(=O)[O-],0,0.16666666666666666
410,ZINC02127268,DUD_ace_D_365,CC(C)CC(NC(=O)C(C)n1cnc2ccccc2c1=O)C(=O)[O-],0,0.13636363636363635
411,ZINC02127283,DUD_ace_D_366,CCC(C)C(NC(=O)C(C(C)C)n1cnc2ccccc2c1=O)C(=O)[O-],0,0.12903225806451613
412,ZINC02127475,DUD_ace_D_367,CC(NC(=O)CCn1cnc2ccccc2c1=O)C(=O)[O-],0,0.17721518987341772
413,ZINC02127903,DUD_ace_D_368,CCC(C)C(C(=O)NCCC(=O)[O-])n1c(=O)[nH]c2ccccc2c1=O,0,0.15730337078651685
414,ZINC02127952,DUD_ace_D_369,CCC(C)C(C(=O)NCCCC(=O)[O-])n1cnc2ccccc2c1=O,0,0.15555555555555556
415,ZINC02127962,DUD_ace_D_370,CCN1C(=O)SC(=Cc2ccc(OCC(N)=O)c(OC)c2)C1=O,0,0.10112359550561797
416,ZINC02128122,DUD_ace_D_371,CC(NC(=O)C(C)n1c(=O)[nH]c2ccccc2c1=O)C(=O)[O-],0,0.13253012048192772
417,ZINC02128224,DUD_ace_D_372,CSCCC(NC(=O)CCCn1cnc2ccccc2c1=O)C(=O)[O-],0,0.15384615384615385
418,ZINC02128362,DUD_ace_D_373,CC(NC(=O)CCn1c(=O)[nH]c2ccccc2c1=O)C(=O)[O-],0,0.1728395061728395
419,ZINC02128370,DUD_ace_D_374,CCC(C)C(C(=O)NCCCC(=O)[O-])n1c(=O)[nH]c2ccccc2c1=O,0,0.15217391304347827
420,ZINC02128375,DUD_ace_D_375,CC(C(=O)NCCCCCC(=O)[O-])n1cnc2ccccc2c1=O,0,0.1590909090909091
421,ZINC02128415,DUD_ace_D_376,CCCCC(C(=O)NC(C)C(=O)[O-])n1cnc2ccccc2c1=O,0,0.14772727272727273
422,ZINC02128416,DUD_ace_D_377,CCCCC(C(=O)NC(C)C(=O)[O-])n1cnc2ccccc2c1=O,0,0.14772727272727273
423,ZINC02128553,DUD_ace_D_378,CCC(C)C(C(=O)N1CCCC1C(=O)[O-])n1cnc2ccccc2c1=O,0,0.16304347826086957
424,ZINC02128692,DUD_ace_D_379,CCCCC(C(=O)N1CCCC1C(=O)[O-])n1c(=O)[nH]c2ccccc2c1=O,0,0.1702127659574468
425,ZINC02128694,DUD_ace_D_380,CCCCC(C(=O)N1CCCC1C(=O)[O-])n1c(=O)[nH]c2ccccc2c1=O,0,0.1702127659574468
426,ZINC02129089,DUD_ace_D_381,CSCCC(NC(=O)C(C)n1cnc2ccccc2c1=O)C(=O)[O-],0,0.14772727272727273
427,ZINC02129245,DUD_ace_D_382,CCC(C)C(NC(=O)Cn1c(=O)[nH]c2ccccc2c1=O)C(=O)[O-],0,0.14942528735632185
428,ZINC02129275,DUD_ace_D_383,CCCCC(C(=O)NC(C)C(=O)[O-])n1c(=O)[nH]c2ccccc2c1=O,0,0.14444444444444443
429,ZINC02129278,DUD_ace_D_384,CCCCC(C(=O)NC(C)C(=O)[O-])n1c(=O)[nH]c2ccccc2c1=O,0,0.14444444444444443
430,ZINC02129741,DUD_ace_D_385,CC(C)C(C(=O)NCCCC(=O)[O-])n1cnc2ccccc2c1=O,0,0.16091954022988506
431,ZINC02129748,DUD_ace_D_386,CC(C)CC(NC(=O)CCn1cnc2ccccc2c1=O)C(=O)[O-],0,0.16091954022988506
432,ZINC02129803,DUD_ace_D_387,CC(C(=O)NCCCCCC(=O)[O-])n1c(=O)[nH]c2ccccc2c1=O,0,0.15555555555555556
433,ZINC02129839,DUD_ace_D_388,CC(C)C(NC(=O)CCCn1cnc2ccccc2c1=O)C(=O)[O-],0,0.16091954022988506
434,ZINC02130017,DUD_ace_D_389,CC(C)CC(NC(=O)C(C)n1c(=O)[nH]c2ccccc2c1=O)C(=O)[O-],0,0.13333333333333333
435,ZINC02130166,DUD_ace_D_390,CC(C)C(C(=O)NCCCC(=O)[O-])n1c(=O)[nH]c2ccccc2c1=O,0,0.15730337078651685
436,ZINC02130211,DUD_ace_D_391,CCC(C)C(C(=O)NCC(=O)[O-])n1cnc2ccccc2c1=O,0,0.15294117647058825
437,ZINC02130333,DUD_ace_D_392,CC(C)CC(C(=O)NC(C(=O)[O-])C(C)C)n1cnc2ccccc2c1=O,0,0.12903225806451613
438,ZINC02130392,DUD_ace_D_393,CC(C)CC(NC(=O)CCCn1cnc2ccccc2c1=O)C(=O)[O-],0,0.15555555555555556
439,ZINC02130427,DUD_ace_D_394,CSCCC(C(=O)N1CCCC1C(=O)[O-])n1cnc2ccccc2c1=O,0,0.17391304347826086
440,ZINC02130472,DUD_ace_D_395,CC(O)CNC(=O)NC(Cc1ccccc1)C(=O)[O-],0,0.16
441,ZINC02130600,DUD_ace_D_396,CCC(C)C(NC(=O)Cc1c(C)c2ccc(OC)cc2oc1=O)C(=O)[O-],0,0.12903225806451613
442,ZINC02130619,DUD_ace_D_397,CSCCC(NC(=O)C(C(C)C)n1c(=O)[nH]c2ccccc2c1=O)C(=O)[O-],0,0.1368421052631579
443,ZINC02130687,DUD_ace_D_398,CC(C)C(C(=O)NCCC(=O)[O-])n1c(=O)[nH]c2ccccc2c1=O,0,0.16279069767441862
444,ZINC02130707,DUD_ace_D_399,CC(C)C(NC(=O)Cn1c(=O)[nH]c2ccccc2c1=O)C(=O)[O-],0,0.1411764705882353
445,ZINC02130731,DUD_ace_D_400,CC(C)CC(C(=O)N1CCCC1C(=O)[O-])n1c(=O)[nH]c2ccccc2c1=O,0,0.1595744680851064
446,ZINC02130907,DUD_ace_D_401,CSCCC(NC(=O)CCn1c(=O)[nH]c2ccccc2c1=O)C(=O)[O-],0,0.15555555555555556
447,ZINC02130980,DUD_ace_D_402,CSCCC(NC(=O)CCn1cnc2ccccc2c1=O)C(=O)[O-],0,0.1590909090909091
448,ZINC02131032,DUD_ace_D_403,CCC(C)C(C(=O)NC(C(=O)[O-])C(C)C)n1cnc2ccccc2c1=O,0,0.12903225806451613
449,ZINC02131078,DUD_ace_D_404,CC(C)C(NC(=O)N1Cc2ccccc2CC1C(=O)[O-])C(=O)[O-],0,0.15476190476190477
450,ZINC02131319,DUD_ace_D_405,CSCCC(NC(=O)Cn1cnc2ccccc2c1=O)C(=O)[O-],0,0.1511627906976744
451,ZINC02131365,DUD_ace_D_406,CC(C)C(C(=O)NCCC(=O)[O-])n1cnc2ccccc2c1=O,0,0.16666666666666666
452,ZINC02131402,DUD_ace_D_407,CCC(C)C(NC(=O)C(C)n1cnc2ccccc2c1=O)C(=O)[O-],0,0.13636363636363635
453,ZINC02131417,DUD_ace_D_408,CC(C)C(NC(=O)CCn1c(=O)[nH]c2ccccc2c1=O)C(=O)[O-],0,0.16279069767441862
454,ZINC02131509,DUD_ace_D_409,CSCCC(NC(=O)C(C(C)C)n1cnc2ccccc2c1=O)C(=O)[O-],0,0.13978494623655913
455,ZINC02131608,DUD_ace_D_410,CCC(C)C(NC(=O)C(C(C)C)n1c(=O)[nH]c2ccccc2c1=O)C(=O)[O-],0,0.12631578947368421
456,ZINC02131678,DUD_ace_D_411,CC(C)C(NC(=O)C(C(C)C)n1cnc2ccccc2c1=O)C(=O)[O-],0,0.12087912087912088
457,ZINC02131708,DUD_ace_D_412,O=C([O-])C1CCCN1C(=O)CCCn1cnc2ccccc2c1=O,0,0.21176470588235294
458,ZINC02131740,DUD_ace_D_413,CCCCC(C(=O)NC(C(=O)[O-])C(C)C)n1c(=O)[nH]c2ccccc2c1=O,0,0.1368421052631579
459,ZINC02131742,DUD_ace_D_414,CCCCC(C(=O)NC(C(=O)[O-])C(C)C)n1c(=O)[nH]c2ccccc2c1=O,0,0.1368421052631579
460,ZINC02131743,DUD_ace_D_415,CC(C)C(NC(=O)CCn1cnc2ccccc2c1=O)C(=O)[O-],0,0.16666666666666666
461,ZINC02131937,DUD_ace_D_416,CSCCC(C(=O)NCCC(=O)[O-])n1cnc2ccccc2c1=O,0,0.1590909090909091
462,ZINC02132052,DUD_ace_D_417,CCCCC(C(=O)NC(C(=O)[O-])C(C)C)n1cnc2ccccc2c1=O,0,0.13978494623655913
463,ZINC02132054,DUD_ace_D_418,CCCCC(C(=O)NC(C(=O)[O-])C(C)C)n1cnc2ccccc2c1=O,0,0.13978494623655913
464,ZINC02132146,DUD_ace_D_419,CCC(C)C(C(=O)N1CCCC1C(=O)[O-])n1c(=O)[nH]c2ccccc2c1=O,0,0.1595744680851064
465,ZINC02132171,DUD_ace_D_420,CC(C)CC(NC(=O)C(C(C)C)n1c(=O)[nH]c2ccccc2c1=O)C(=O)[O-],0,0.12631578947368421
466,ZINC02132907,DUD_ace_D_421,COc1ccc2[nH]cc(CCNC(=O)CCSS(=O)(=O)O)c2c1,0,0.1
467,ZINC02133009,DUD_ace_D_422,CC(C)CC(NC(=O)Cn1c(=O)[nH]c2ccccc2c1=O)C(=O)[O-],0,0.14942528735632185
468,ZINC02133244,DUD_ace_D_423,CSCCC(C(=O)NCC(=O)[O-])n1cnc2ccccc2c1=O,0,0.1511627906976744
469,ZINC02133304,DUD_ace_D_424,CC(NC(=O)CCCCCn1c(=O)[nH]c2ccccc2c1=O)C(=O)[O-],0,0.15555555555555556
470,ZINC02133390,DUD_ace_D_425,CC(C)CC(NC(=O)Cn1cnc2ccccc2c1=O)C(=O)[O-],0,0.15294117647058825
471,ZINC02133434,DUD_ace_D_426,CSCCC(NC(=O)C(C)n1c(=O)[nH]c2ccccc2c1=O)C(=O)[O-],0,0.14444444444444443
472,ZINC02133489,DUD_ace_D_427,CC(C)CC(C(=O)NC(C)C(=O)[O-])n1cnc2ccccc2c1=O,0,0.13636363636363635
473,ZINC02133534,DUD_ace_D_428,CC(C(=O)NCCC(=O)[O-])n1c(=O)[nH]c2ccccc2c1=O,0,0.1728395061728395
474,ZINC02133763,DUD_ace_D_429,C=CCC1N(C(C)c2ccccc2)C(=O)C2C(C(=O)[O-])C3C=CC12O3,0,0.10526315789473684
475,ZINC02134382,DUD_ace_D_430,CSCCC(C(=O)NC(C)C(=O)[O-])n1cnc2ccccc2c1=O,0,0.14772727272727273
476,ZINC02134742,DUD_ace_D_431,CC(C)C(C(=O)NCC(=O)[O-])n1cnc2ccccc2c1=O,0,0.14457831325301204
477,ZINC02134744,DUD_ace_D_432,CC(C)CC(C(=O)NCCCC(=O)[O-])n1c(=O)[nH]c2ccccc2c1=O,0,0.15217391304347827
478,ZINC02134794,DUD_ace_D_433,CCC(C)C(NC(=O)CCCn1cnc2ccccc2c1=O)C(=O)[O-],0,0.15555555555555556
479,ZINC02134893,DUD_ace_D_434,CSCCC(C(=O)NCC(=O)[O-])n1c(=O)[nH]c2ccccc2c1=O,0,0.14772727272727273
480,ZINC02134989,DUD_ace_D_435,CC(C)C(C(=O)N1CCCC1C(=O)[O-])n1c(=O)[nH]c2ccccc2c1=O,0,0.15217391304347827
481,ZINC02135136,DUD_ace_D_436,CC(C)CC(C(=O)NCCC(=O)[O-])n1c(=O)[nH]c2ccccc2c1=O,0,0.15730337078651685
482,ZINC02135145,DUD_ace_D_437,CC(C)C(NC(=O)Cn1cnc2ccccc2c1=O)C(=O)[O-],0,0.14457831325301204
483,ZINC02135227,DUD_ace_D_438,CCC(C)C(NC(=O)Cn1cnc2ccccc2c1=O)C(=O)[O-],0,0.15294117647058825
484,ZINC02135353,DUD_ace_D_439,CC(C(=O)NCCCC(=O)[O-])n1c(=O)[nH]c2ccccc2c1=O,0,0.16666666666666666
485,ZINC02135639,DUD_ace_D_440,Cc1coc2cc3oc(=O)c(CCC(=O)N(C)CC(=O)[O-])c(C)c3cc12,0,0.13978494623655913
486,ZINC02135682,DUD_ace_D_441,CSCCC(C(=O)NCCC(=O)[O-])n1c(=O)[nH]c2ccccc2c1=O,0,0.15555555555555556
487,ZINC02136226,DUD_ace_D_442,CCC(C)C(NC(=O)CCn1cnc2ccccc2c1=O)C(=O)[O-],0,0.16091954022988506
488,ZINC02136320,DUD_ace_D_443,CC(C(=O)NCCCC(=O)[O-])n1cnc2ccccc2c1=O,0,0.17073170731707318
489,ZINC02136336,DUD_ace_D_444,CC(C)C(NC(=O)CCCn1c(=O)[nH]c2ccccc2c1=O)C(=O)[O-],0,0.15730337078651685
490,ZINC02136438,DUD_ace_D_445,CSCCC(C(=O)NC(C(=O)[O-])C(C)C)n1c(=O)[nH]c2ccccc2c1=O,0,0.1368421052631579
491,ZINC02136482,DUD_ace_D_446,CC(C)C(NC(=O)C(C(C)C)n1c(=O)[nH]c2ccccc2c1=O)C(=O)[O-],0,0.11827956989247312
492,ZINC02136588,DUD_ace_D_447,CCC(C)C(NC(=O)CCn1c(=O)[nH]c2ccccc2c1=O)C(=O)[O-],0,0.15730337078651685
493,ZINC02136641,DUD_ace_D_448,CC(C)CC(C(=O)NCC(=O)[O-])n1c(=O)[nH]c2ccccc2c1=O,0,0.14942528735632185
494,ZINC02136663,DUD_ace_D_449,CCC(C)C(C(=O)NC(C(=O)[O-])C(C)C)n1c(=O)[nH]c2ccccc2c1=O,0,0.12631578947368421
495,ZINC02136711,DUD_ace_D_450,CC(C)CC(NC(=O)CCCn1c(=O)[nH]c2ccccc2c1=O)C(=O)[O-],0,0.15217391304347827
496,ZINC02136823,DUD_ace_D_451,CCC(C)C(NC(=O)CCCn1c(=O)[nH]c2ccccc2c1=O)C(=O)[O-],0,0.15217391304347827
497,ZINC02136901,DUD_ace_D_452,CC(C)CC(C(=O)NC(C)C(=O)[O-])n1c(=O)[nH]c2ccccc2c1=O,0,0.13333333333333333
498,ZINC02137363,DUD_ace_D_453,CSCCC(NC(=O)COc1ccc2c(C)c(C)c(=O)oc2c1)C(=O)[O-],0,0.1276595744680851
499,ZINC02137694,DUD_ace_D_454,CC(C)C(C(=O)NCC(=O)[O-])n1c(=O)[nH]c2ccccc2c1=O,0,0.1411764705882353
500,ZINC02137799,DUD_ace_D_455,CSCCC(C(=O)NC(C)C(=O)[O-])n1c(=O)[nH]c2ccccc2c1=O,0,0.14444444444444443
501,ZINC02137886,DUD_ace_D_456,CCC(C)C(C(=O)NCCC(=O)[O-])n1cnc2ccccc2c1=O,0,0.16091954022988506
502,ZINC02137889,DUD_ace_D_457,CCC(C)C(NC(=O)C(C)n1c(=O)[nH]c2ccccc2c1=O)C(=O)[O-],0,0.13333333333333333
503,ZINC02137997,DUD_ace_D_458,CC(C)C(C(=O)NC(C)C(=O)[O-])n1c(=O)[nH]c2ccccc2c1=O,0,0.125
504,ZINC02138495,DUD_ace_D_459,CC(NC(=O)CCCCCn1cnc2ccccc2c1=O)C(=O)[O-],0,0.1590909090909091
505,ZINC02138530,DUD_ace_D_460,CC(C)CC(C(=O)NCCC(=O)[O-])n1cnc2ccccc2c1=O,0,0.16091954022988506
506,ZINC02138586,DUD_ace_D_461,CC(C)CC(NC(=O)CCn1c(=O)[nH]c2ccccc2c1=O)C(=O)[O-],0,0.15730337078651685
507,ZINC02138901,DUD_ace_D_462,CC(C)C(NC(=O)C(C)n1cnc2ccccc2c1=O)C(=O)[O-],0,0.12790697674418605
508,ZINC02140341,DUD_ace_D_463,Cc1c(C)c2ccc(OCC(=O)NCCC(=O)[O-])cc2oc1=O,0,0.15294117647058825
509,ZINC02144692,DUD_ace_D_464,CC1=C(C(N)=O)N2C(=O)C(NC(=O)Cc3ccccc3)C2SC1,0,0.125
510,ZINC02145743,DUD_ace_D_465,C=C(C)CC1N(CCc2ccccc2)C(=O)C2C(C(=O)[O-])C3C=CC12O3,0,0.125
511,ZINC02145747,DUD_ace_D_466,C=C(C)CC1N(CCc2ccccc2)C(=O)C2C(C(=O)[O-])C3C=CC12O3,0,0.125
512,ZINC02146698,DUD_ace_D_467,C=C(C)C1N(Cc2ccc3c(c2)OCO3)C(=O)C2C(C(=O)[O-])C3C=CC12O3,0,0.12121212121212122
513,ZINC02147306,DUD_ace_D_468,CC(NC(=O)COc1ccc2c3c(c(=O)oc2c1)CCC3)C(=O)[O-],0,0.14606741573033707
514,ZINC02151482,DUD_ace_D_469,COc1cccc(OC)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-],0,0.11702127659574468
515,ZINC02151851,DUD_ace_D_470,O=C([O-])COCC(=O)NCc1csc2ccccc12,0,0.15584415584415584
516,ZINC02152491,DUD_ace_D_471,CSCCC(NC(=O)NCc1ccccc1)C(=O)[O-],0,0.15789473684210525
517,ZINC02152498,DUD_ace_D_472,CSCCC(NC(=O)NCc1ccc2c(c1)OCO2)C(=O)[O-],0,0.15476190476190477
518,ZINC02152944,DUD_ace_D_473,CCC(NC(=O)CCc1c(C)c2cc3c(C)coc3cc2oc1=O)C(=O)[O-],0,0.13541666666666666
519,ZINC02152945,DUD_ace_D_474,CCC(NC(=O)CCc1c(C)c2cc3c(C)coc3cc2oc1=O)C(=O)[O-],0,0.13541666666666666
520,ZINC02153097,DUD_ace_D_475,Cc1coc2cc3oc(=O)c(CC(=O)NCCCC(=O)[O-])c(C)c3cc12,0,0.13829787234042554
521,ZINC02153171,DUD_ace_D_476,CSCCC(NC(=O)Cc1cc(=O)oc2c(C)c(O)ccc12)C(=O)[O-],0,0.13186813186813187
522,ZINC02154077,DUD_ace_D_477,CC(C)CC(NC(=O)NCc1ccc2c(c1)OCO2)C(=O)[O-],0,0.1566265060240964
523,ZINC02154596,DUD_ace_D_478,CCC(C)C(NC(=O)Cc1c(C)c2ccc(OC)cc2oc1=O)C(=O)[O-],0,0.12903225806451613
524,ZINC02154817,DUD_ace_D_479,Cc1coc2cc3oc(=O)c(CC(=O)NC(C(=O)[O-])C(C)C)c(C)c3cc12,0,0.1134020618556701
525,ZINC02155167,DUD_ace_D_480,CSCCC(NC(=O)Nc1cccc(C(=O)[O-])c1)C(=O)[O-],0,0.16455696202531644
526,ZINC02155428,DUD_ace_D_481,COc1ccc2c(C)c(CC(=O)NC(CCSC)C(=O)[O-])c(=O)oc2c1,0,0.1276595744680851
527,ZINC02155456,DUD_ace_D_482,CSCCC(NC(=O)NCCc1ccccc1)C(=O)[O-],0,0.1518987341772152
528,ZINC02156610,DUD_ace_D_483,CSCCC(NC(=O)Nc1ccc(C(=O)[O-])cc1)C(=O)[O-],0,0.16455696202531644
529,ZINC02157404,DUD_ace_D_484,COc1ccc2c(CC(=O)NC(CCSC)C(=O)[O-])cc(=O)oc2c1,0,0.13043478260869565
530,ZINC02157489,DUD_ace_D_485,CSCCC(NC(=O)CCc1c(C)c2ccc(O)cc2oc1=O)C(=O)[O-],0,0.13978494623655913
531,ZINC02158399,DUD_ace_D_486,COc1cc2oc(=O)c(CC(=O)NC(C(=O)[O-])C(C)C)c(C)c2cc1Cl,0,0.11827956989247312
532,ZINC02158520,DUD_ace_D_487,CCCCC(NC(=O)Cc1c(C)c2cc(Cl)c(O)cc2oc1=O)C(=O)[O-],0,0.12903225806451613
533,ZINC02158521,DUD_ace_D_488,CCCCC(NC(=O)Cc1c(C)c2cc(Cl)c(O)cc2oc1=O)C(=O)[O-],0,0.12903225806451613
534,ZINC02158957,DUD_ace_D_489,O=C([O-])COCC(=O)NCCc1c[nH]c2ccccc12,0,0.15
535,ZINC02159215,DUD_ace_D_490,CSCCC(NC(=O)Cc1c(C)c2c(O)cc(C)cc2oc1=O)C(=O)[O-],0,0.12903225806451613
536,ZINC02159392,DUD_ace_D_491,CSCC(NC(=O)COc1ccc2c(C)cc(=O)oc2c1C)C(=O)[O-],0,0.13186813186813187
537,ZINC02159855,DUD_ace_D_492,Cc1c(OCC(=O)NCC(=O)[O-])ccc2c3ccccc3c(=O)oc12,0,0.12903225806451613
538,ZINC02160002,DUD_ace_D_493,CSCC(NC(=O)Cc1c(C)c2c(O)cc(C)cc2oc1=O)C(=O)[O-],0,0.13333333333333333
539,ZINC02160084,DUD_ace_D_494,COc1cc(OC)c2c(C)c(CC(=O)NCC(=O)[O-])c(=O)oc2c1,0,0.13636363636363635
540,ZINC02160768,DUD_ace_D_495,CCC(C)C(C(=O)NC(C)C(=O)[O-])n1c(=O)[nH]c2ccccc2c1=O,0,0.13333333333333333
541,ZINC02160777,DUD_ace_D_496,CC(C)CC(C(=O)NCC(=O)[O-])n1cnc2ccccc2c1=O,0,0.15294117647058825
542,ZINC02160783,DUD_ace_D_497,CC(C)C(C(=O)NC(C)C(=O)[O-])n1cnc2ccccc2c1=O,0,0.12790697674418605
543,ZINC02160861,DUD_ace_D_498,CCC(C)C(C(=O)NC(CC(C)C)C(=O)[O-])n1c(=O)[nH]c2ccccc2c1=O,0,0.13402061855670103
544,ZINC02160864,DUD_ace_D_499,CSCCC(C(=O)NCCCC(=O)[O-])n1cnc2ccccc2c1=O,0,0.15384615384615385
545,ZINC02160919,DUD_ace_D_500,CC(C)CC(C(=O)N1CCCC1C(=O)[O-])n1cnc2ccccc2c1=O,0,0.16304347826086957
546,ZINC02160990,DUD_ace_D_501,CC(C)CC(C(=O)NC(C(=O)[O-])C(C)C)n1c(=O)[nH]c2ccccc2c1=O,0,0.12631578947368421
547,ZINC02161048,DUD_ace_D_502,CCC(C)C(C(=O)NCC(=O)[O-])n1c(=O)[nH]c2ccccc2c1=O,0,0.14942528735632185
548,ZINC02161186,DUD_ace_D_503,CSCCC(C(=O)NC(C(=O)[O-])C(C)C)n1cnc2ccccc2c1=O,0,0.13978494623655913
549,ZINC02161240,DUD_ace_D_504,CCC(C)C(NC(=O)C(C(C)CC)n1c(=O)[nH]c2ccccc2c1=O)C(=O)[O-],0,0.13402061855670103
550,ZINC02165013,DUD_ace_D_505,CCCCNC(=O)Nc1cccc(S(=O)(=O)[O-])c1,0,0.12
551,ZINC02172620,DUD_ace_D_506,CC(C)C(NC(=O)OCc1ccccc1)C(=O)NCC(=O)[O-],0,0.14457831325301204
552,ZINC02190401,DUD_ace_D_507,CC(=O)NCCc1ccc(S(=O)(=O)NCCCl)cc1,0,0.10126582278481013
553,ZINC02194611,DUD_ace_D_508,CCC(C)C(NC(=O)C(C(C)C)n1nnc2ccccc2c1=O)C(=O)[O-],0,0.12903225806451613
554,ZINC02195091,DUD_ace_D_509,CCCNC(=O)CCC(=O)Nc1nc2ccccc2s1,0,0.13580246913580246
555,ZINC02197333,DUD_ace_D_510,O=C([O-])CCNC(=O)C1CCC(Cn2c(=O)[nH]c3ccccc3c2=O)CC1,0,0.16842105263157894
556,ZINC02197800,DUD_ace_D_511,O=C([O-])CCCNC(=O)CCn1nnc2ccccc2c1=O,0,0.1686746987951807
557,ZINC02198778,DUD_ace_D_512,CSCCC(NC(=O)NCc1ccccc1F)C(=O)[O-],0,0.15384615384615385
558,ZINC02199593,DUD_ace_D_513,CSCCC(NC(=O)Nc1ccc2c(c1)OCO2)C(=O)[O-],0,0.16049382716049382
559,ZINC02199786,DUD_ace_D_514,CC(C)C(C(=O)NC(C)C(=O)[O-])n1nnc2ccccc2c1=O,0,0.12790697674418605
560,ZINC02200834,DUD_ace_D_515,CSCCC(NC(=O)CCCn1nnc2ccccc2c1=O)C(=O)[O-],0,0.15384615384615385
561,ZINC02202399,DUD_ace_D_516,CCCCC(C(=O)N1CCCC1C(=O)[O-])n1nnc2ccccc2c1=O,0,0.17391304347826086
562,ZINC02202401,DUD_ace_D_517,CCCCC(C(=O)N1CCCC1C(=O)[O-])n1nnc2ccccc2c1=O,0,0.17391304347826086
563,ZINC02203201,DUD_ace_D_518,CC(C(=O)NCC1CCC(C(=O)[O-])CC1)n1cnc2ccccc2c1=O,0,0.14893617021276595
564,ZINC02206694,DUD_ace_D_519,O=C([O-])CNC(=O)CCCCCn1cnc2ccccc2c1=O,0,0.16279069767441862
565,ZINC02210593,DUD_ace_D_520,O=C([O-])CCNC(=O)CCn1cnc2ccccc2c1=O,0,0.175
